,culture,primaryImageSmall
3438,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166122.jpg
3439,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156256.jpg
3440,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154864.jpg
3441,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153188.jpg
3442,India,https://images.metmuseum.org/CRDImages/as/web-large/1985_400_6_d1.JPG
3443,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_38_26_d.JPG
3444,India,https://images.metmuseum.org/CRDImages/as/web-large/DT6940.jpg
3445,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156125.jpg
3446,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156386.jpg
3447,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154708.jpg
3448,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154938.jpg
3449,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_38_22_d.JPG
3450,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_38_3_d.JPG
3451,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152327.jpg
3452,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152294.jpg
3453,India,https://images.metmuseum.org/CRDImages/as/web-large/36bR2_61E.jpg
3454,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153226.JPG
3455,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156122.jpg
3456,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156129.jpg
3457,India,https://images.metmuseum.org/CRDImages/as/web-large/64_167_9.jpg
3458,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153173.jpg
3459,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154672.jpg
3460,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152318.jpg
3461,India,https://images.metmuseum.org/CRDImages/as/web-large/DT4004.jpg
3462,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156154.jpg
3463,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166102.jpg
3464,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154993.jpg
3465,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154740.jpg
3466,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156421.jpg
3467,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156114.jpg
3468,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152302.jpg
3469,India,https://images.metmuseum.org/CRDImages/as/web-large/64_167_13.jpg
3470,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156177.jpg
3471,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_36_2_d2.JPG
3472,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156124.jpg
3473,India,https://images.metmuseum.org/CRDImages/as/web-large/DP227584.jpg
3474,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154700.jpg
3475,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154785.jpg
3476,India,https://images.metmuseum.org/CRDImages/as/web-large/DP164501.jpg
3477,India,https://images.metmuseum.org/CRDImages/as/web-large/52_93_4.JPG
3478,India,https://images.metmuseum.org/CRDImages/as/web-large/DP155006.jpg
3479,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153186.jpg
3480,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156133.jpg
3481,India,https://images.metmuseum.org/CRDImages/as/web-large/DP164493.jpg
3482,India,https://images.metmuseum.org/CRDImages/as/web-large/DP259541.jpg
3483,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156158.jpg
3484,India,https://images.metmuseum.org/CRDImages/as/web-large/1985_400_2_d1.JPG
3485,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156249.jpg
3486,India,https://images.metmuseum.org/CRDImages/as/web-large/DT236736.jpg
3487,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156141.jpg
3488,India,https://images.metmuseum.org/CRDImages/as/web-large/34_89_recto.jpg
3489,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154872.jpg
3490,India,https://images.metmuseum.org/CRDImages/as/web-large/LC-2000_24_001.jpg
3491,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153162.jpg
3492,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154979.jpg
3493,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166100.jpg
3494,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154680.jpg
3495,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154748.jpg
3496,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153164.jpg
3497,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154779.jpg
3498,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166086.jpg
3499,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154946.jpg
3500,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154732.jpg
3501,India,https://images.metmuseum.org/CRDImages/as/web-large/DT4223.jpg
3502,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152278.jpg
3503,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156173.jpg
3504,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154903.jpg
3505,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154901.jpg
3506,India,https://images.metmuseum.org/CRDImages/as/web-large/DT8232.jpg
3507,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166085.jpg
3508,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154948.jpg
3509,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154730.jpg
3510,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152309.jpg
3511,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154778.jpg
3512,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154981.jpg
3513,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154678.jpg
3514,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154746.jpg
3515,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154870.jpg
3516,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153185.jpg
3517,India,https://images.metmuseum.org/CRDImages/as/web-large/DP112943.jpg
3518,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156140.jpg
3519,India,https://images.metmuseum.org/CRDImages/as/web-large/69_125.jpg
3520,India,https://images.metmuseum.org/CRDImages/as/web-large/DP278165.jpg
3521,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156251.jpg
3522,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152305_cropped.jpg
3523,India,https://images.metmuseum.org/CRDImages/as/web-large/DT5379.jpg
3524,India,https://images.metmuseum.org/CRDImages/as/web-large/DP164495.jpg
3525,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156112.jpg
3526,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156156.jpg
3527,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156391.jpg
3528,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152313.jpg
3529,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154787.jpg
3530,India,https://images.metmuseum.org/CRDImages/as/web-large/DP164504.jpg
3531,India,https://images.metmuseum.org/CRDImages/as/web-large/DT8229.jpg
3532,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166111.jpg
3533,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154698.jpg
3534,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153151.jpg
3535,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156132.jpg
3536,India,https://images.metmuseum.org/CRDImages/as/web-large/64_167_14.jpg
3537,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153180.jpg
3538,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_36_3_d1.JPG
3539,India,https://images.metmuseum.org/CRDImages/as/web-large/DT4984.jpg
3540,India,https://images.metmuseum.org/CRDImages/as/web-large/DT3844.jpg
3541,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153172.jpg
3542,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166120.jpg
3543,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154991.jpg
3544,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154738.jpg
3545,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153158.jpg
3546,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152307.jpg
3547,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152314.jpg
3548,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154670.jpg
3549,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166097.jpg
3550,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152293.jpg
3551,India,https://images.metmuseum.org/CRDImages/as/web-large/DP238210.jpg
3552,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156757.jpg
3553,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156130.jpg
3554,India,https://images.metmuseum.org/CRDImages/as/web-large/64_167_10.jpg
3555,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152326.jpg
3556,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_38_21_d.JPG
3557,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_38_4_d1.JPG
3558,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154706.jpg
3559,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154940.jpg
3560,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156136.jpg
3561,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156383.jpg
3562,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154773.jpg
3563,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_38_25_d.JPG
3564,India,https://images.metmuseum.org/CRDImages/as/web-large/DT5392.jpg
3565,India,https://images.metmuseum.org/CRDImages/as/web-large/1985_400_5_d1.JPG
3566,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156258.jpg
3567,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154862.jpg
3568,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_38_5_d.JPG
3569,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154690.jpg
3570,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166109.jpg
3571,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166072.jpg
3572,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154911.jpg
3573,India,https://images.metmuseum.org/CRDImages/as/web-large/DP153156.jpg
3574,India,https://images.metmuseum.org/CRDImages/as/web-large/DP155008.jpg
3575,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156150.jpg
3576,India,https://images.metmuseum.org/CRDImages/as/web-large/1985_400_12_d1.JPG
3577,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166124.jpg
3578,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152295.jpg
3579,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156175.jpg
3580,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156162.jpg
3581,India,https://images.metmuseum.org/CRDImages/as/web-large/DP164482.jpg
3582,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152291.jpg
3583,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152348.jpg
3584,India,https://images.metmuseum.org/CRDImages/as/web-large/DP259542.jpg
3585,India,https://images.metmuseum.org/CRDImages/as/web-large/DP291167.jpg
3586,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166107.jpg
3587,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154720.jpg
3588,India,https://images.metmuseum.org/CRDImages/as/web-large/DP259539.jpg
3589,India,https://images.metmuseum.org/CRDImages/as/web-large/27 DP238217R2_61C.jpg
3590,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154883.jpg
3591,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166081.jpg
3592,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154967.jpg
3593,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154752.jpg
3594,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152336.jpg
3595,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154958.jpg
3596,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166091.jpg
3597,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166104.jpg
3598,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154728.jpg
3599,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154660.jpg
3600,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152284.jpg
3601,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156119.jpg
3602,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154890.jpg
3603,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154688.jpg
3604,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154918.jpg
3605,India,https://images.metmuseum.org/CRDImages/as/web-large/DP218615.jpg
3606,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166077.jpg
3607,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_38_12_d.JPG
3608,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152320.jpg
3609,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154851.jpg
3610,India,https://images.metmuseum.org/CRDImages/as/web-large/DT7381.jpg
3611,India,https://images.metmuseum.org/CRDImages/as/web-large/1985_400_8_d1.JPG
3612,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166069.jpg
3613,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154766.jpg
3614,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154843.jpg
3615,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156123.jpg
3616,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156423.jpg
3617,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154712.jpg
3618,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154927.jpg
3619,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_38_16_d.JPG
3620,India,https://images.metmuseum.org/CRDImages/as/web-large/DT3681.jpg
3621,India,https://images.metmuseum.org/CRDImages/as/web-large/DP238213.jpg
3622,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152323.jpg
3623,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156127.jpg
3624,India,https://images.metmuseum.org/CRDImages/as/web-large/64_167_3.jpg
3625,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166115.jpg
3626,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166095.jpg
3627,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154760.jpg
3628,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154668.jpg
3629,India,https://images.metmuseum.org/CRDImages/as/web-large/DP227587.jpg
3630,India,https://images.metmuseum.org/CRDImages/as/web-large/DP104679.jpg
3631,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156171.jpg
3632,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154652.jpg
3633,India,https://images.metmuseum.org/CRDImages/as/web-large/DP238221.jpg
3634,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152340.jpg
3635,India,https://images.metmuseum.org/CRDImages/as/web-large/2000_313_recto.jpg
3636,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152333.jpg
3637,India,https://images.metmuseum.org/CRDImages/as/web-large/31 DP238225R2_61C.jpg
3638,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156115.jpg
3639,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152298.jpg
3640,India,https://images.metmuseum.org/CRDImages/as/web-large/DP238220.jpg
3641,India,https://images.metmuseum.org/CRDImages/as/web-large/DT4284.jpg
3642,India,https://images.metmuseum.org/CRDImages/as/web-large/DP238226.jpg
3643,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156116.jpg
3644,India,https://images.metmuseum.org/CRDImages/as/web-large/DT3722.jpg
3645,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_36_1_d1.JPG
3646,India,https://images.metmuseum.org/CRDImages/as/web-large/DP140154.jpg
3647,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152339.jpg
3648,India,https://images.metmuseum.org/CRDImages/as/web-large/DP342079.jpg
3649,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154650.jpg
3650,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152335.jpg
3651,India,https://images.metmuseum.org/CRDImages/as/web-large/24 DP238441r2_61E.jpg
3652,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166116.jpg
3653,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166096.jpg
3654,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154758.jpg
3655,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154666.jpg
3656,India,https://images.metmuseum.org/CRDImages/as/web-large/DP238212.jpg
3657,India,https://images.metmuseum.org/CRDImages/as/web-large/DP152322.jpg
3658,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156128.jpg
3659,India,https://images.metmuseum.org/CRDImages/as/web-large/64_167_4.jpg
3660,India,https://images.metmuseum.org/CRDImages/as/web-large/55_121_38_15_d.JPG
3661,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154710.jpg
3662,India,https://images.metmuseum.org/CRDImages/as/web-large/LC-2008_359_39_001.jpg
3663,India,https://images.metmuseum.org/CRDImages/as/web-large/DP154929.jpg
3664,India,https://images.metmuseum.org/CRDImages/as/web-large/DP156143.jpg
3665,India,https://images.metmuseum.org/CRDImages/as/web-large/DP166068.jpg
